gpu,model,held_out,op,bs,seq,n_tokens,kv_cache_len,d,h,kv,ffn,E,k,duration_us
RTX3090,Llama-8B,False,attn,4,512,2048,0,4096,32,8,14336,1,1,3115.008
RTX3090,Llama-8B,False,ffn,4,512,2048,0,4096,32,8,14336,1,1,10249.216
RTX3090,Llama-8B,False,norm_pre,4,512,2048,0,4096,32,8,14336,1,1,427.008
RTX3090,Llama-8B,False,norm_post,4,512,2048,0,4096,32,8,14336,1,1,382.975
RTX3090,Llama-8B,False,attn,8,128,1024,0,4096,32,8,14336,1,1,1754.112
RTX3090,Llama-8B,False,ffn,8,128,1024,0,4096,32,8,14336,1,1,5607.423
RTX3090,Llama-8B,False,norm_pre,8,128,1024,0,4096,32,8,14336,1,1,326.656
RTX3090,Llama-8B,False,norm_post,8,128,1024,0,4096,32,8,14336,1,1,201.728
RTX3090,Llama-8B,False,attn,8,256,2048,0,4096,32,8,14336,1,1,3045.376
RTX3090,Llama-8B,False,ffn,8,256,2048,0,4096,32,8,14336,1,1,10329.088
RTX3090,Llama-8B,False,norm_pre,8,256,2048,0,4096,32,8,14336,1,1,427.008
RTX3090,Llama-8B,False,norm_post,8,256,2048,0,4096,32,8,14336,1,1,382.975
RTX3090,Llama-8B,False,attn,8,512,4096,0,4096,32,8,14336,1,1,6018.047
RTX3090,Llama-8B,False,ffn,8,512,4096,0,4096,32,8,14336,1,1,20819.967
RTX3090,Llama-8B,False,norm_pre,8,512,4096,0,4096,32,8,14336,1,1,793.6
RTX3090,Llama-8B,False,norm_post,8,512,4096,0,4096,32,8,14336,1,1,748.543
RTX3090,Llama-8B,False,attn,16,128,2048,0,4096,32,8,14336,1,1,2989.056
RTX3090,Llama-8B,False,ffn,16,128,2048,0,4096,32,8,14336,1,1,10324.992
RTX3090,Llama-8B,False,norm_pre,16,128,2048,0,4096,32,8,14336,1,1,427.008
RTX3090,Llama-8B,False,norm_post,16,128,2048,0,4096,32,8,14336,1,1,382.975
RTX3090,Llama-8B,False,attn,16,256,4096,0,4096,32,8,14336,1,1,5889.023
RTX3090,Llama-8B,False,ffn,16,256,4096,0,4096,32,8,14336,1,1,20819.967
RTX3090,Llama-8B,False,norm_pre,16,256,4096,0,4096,32,8,14336,1,1,792.576
RTX3090,Llama-8B,False,norm_post,16,256,4096,0,4096,32,8,14336,1,1,748.543
RTX3090,Llama-8B,False,attn,2,64,128,0,4096,32,8,14336,1,1,956.416
RTX3090,Llama-8B,False,ffn,2,64,128,0,4096,32,8,14336,1,1,933.888
RTX3090,Llama-8B,False,norm_pre,2,64,128,0,4096,32,8,14336,1,1,322.56
RTX3090,Llama-8B,False,norm_post,2,64,128,0,4096,32,8,14336,1,1,316.415
RTX3090,Llama-8B,False,attn,4,64,256,0,4096,32,8,14336,1,1,1040.384
RTX3090,Llama-8B,False,ffn,4,64,256,0,4096,32,8,14336,1,1,1508.352
RTX3090,Llama-8B,False,norm_pre,4,64,256,0,4096,32,8,14336,1,1,323.583
RTX3090,Llama-8B,False,norm_post,4,64,256,0,4096,32,8,14336,1,1,289.792
RTX3090,Llama-8B,False,attn,8,64,512,0,4096,32,8,14336,1,1,1181.696
RTX3090,Llama-8B,False,ffn,8,64,512,0,4096,32,8,14336,1,1,2847.743
RTX3090,Llama-8B,False,norm_pre,8,64,512,0,4096,32,8,14336,1,1,326.656
RTX3090,Llama-8B,False,norm_post,8,64,512,0,4096,32,8,14336,1,1,140.287
RTX3090,Llama-70B,True,attn,1,128,128,0,8192,64,8,28672,1,1,1345.535
RTX3090,Llama-70B,True,ffn,1,128,128,0,8192,64,8,28672,1,1,2850.816
RTX3090,Llama-70B,True,norm_pre,1,128,128,0,8192,64,8,28672,1,1,377.855
RTX3090,Llama-70B,True,norm_post,1,128,128,0,8192,64,8,28672,1,1,210.943
RTX3090,Llama-70B,True,attn,1,256,256,0,8192,64,8,28672,1,1,1595.391
RTX3090,Llama-70B,True,ffn,1,256,256,0,8192,64,8,28672,1,1,5217.279
RTX3090,Llama-70B,True,norm_pre,1,256,256,0,8192,64,8,28672,1,1,378.879
RTX3090,Llama-70B,True,norm_post,1,256,256,0,8192,64,8,28672,1,1,108.543
RTX3090,Llama-70B,True,attn,1,512,512,0,8192,64,8,28672,1,1,2973.695
RTX3090,Llama-70B,True,ffn,1,512,512,0,8192,64,8,28672,1,1,11233.28
RTX3090,Llama-70B,True,norm_pre,1,512,512,0,8192,64,8,28672,1,1,381.951
RTX3090,Llama-70B,True,norm_post,1,512,512,0,8192,64,8,28672,1,1,205.824
RTX3090,Llama-70B,True,attn,1,768,768,0,8192,64,8,28672,1,1,3905.535
RTX3090,Llama-70B,True,ffn,1,768,768,0,8192,64,8,28672,1,1,16016.384
RTX3090,Llama-70B,True,norm_pre,1,768,768,0,8192,64,8,28672,1,1,385.024
RTX3090,Llama-70B,True,norm_post,1,768,768,0,8192,64,8,28672,1,1,294.912
RTX3090,Llama-70B,True,attn,1,1024,1024,0,8192,64,8,28672,1,1,5444.608
RTX3090,Llama-70B,True,ffn,1,1024,1024,0,8192,64,8,28672,1,1,20211.711
RTX3090,Llama-70B,True,norm_pre,1,1024,1024,0,8192,64,8,28672,1,1,434.175
RTX3090,Llama-70B,True,norm_post,1,1024,1024,0,8192,64,8,28672,1,1,385.024
RTX3090,Llama-70B,True,attn,2,128,256,0,8192,64,8,28672,1,1,1604.608
RTX3090,Llama-70B,True,ffn,2,128,256,0,8192,64,8,28672,1,1,5300.223
RTX3090,Llama-70B,True,norm_pre,2,128,256,0,8192,64,8,28672,1,1,379.904
RTX3090,Llama-70B,True,norm_post,2,128,256,0,8192,64,8,28672,1,1,108.543
RTX3090,Llama-70B,True,attn,2,256,512,0,8192,64,8,28672,1,1,2978.816
RTX3090,Llama-70B,True,ffn,2,256,512,0,8192,64,8,28672,1,1,11358.207
RTX3090,Llama-70B,True,norm_pre,2,256,512,0,8192,64,8,28672,1,1,380.928
RTX3090,Llama-70B,True,norm_post,2,256,512,0,8192,64,8,28672,1,1,205.824
RTX3090,Llama-70B,True,attn,2,512,1024,0,8192,64,8,28672,1,1,5305.344
RTX3090,Llama-70B,True,ffn,2,512,1024,0,8192,64,8,28672,1,1,20226.047
RTX3090,Llama-70B,True,norm_pre,2,512,1024,0,8192,64,8,28672,1,1,434.175
RTX3090,Llama-70B,True,norm_post,2,512,1024,0,8192,64,8,28672,1,1,384.0
RTX3090,Llama-70B,True,attn,4,128,512,0,8192,64,8,28672,1,1,2939.903
RTX3090,Llama-70B,True,ffn,4,128,512,0,8192,64,8,28672,1,1,11269.12
RTX3090,Llama-70B,True,norm_pre,4,128,512,0,8192,64,8,28672,1,1,384.0
RTX3090,Llama-70B,True,norm_post,4,128,512,0,8192,64,8,28672,1,1,205.824
RTX3090,Llama-70B,True,attn,4,256,1024,0,8192,64,8,28672,1,1,5293.056
RTX3090,Llama-70B,True,ffn,4,256,1024,0,8192,64,8,28672,1,1,20220.928
RTX3090,Llama-70B,True,norm_pre,4,256,1024,0,8192,64,8,28672,1,1,434.175
RTX3090,Llama-70B,True,norm_post,4,256,1024,0,8192,64,8,28672,1,1,384.0
RTX3090,Llama-70B,True,attn,4,512,2048,0,8192,64,8,28672,1,1,10218.496
RTX3090,Llama-70B,True,ffn,4,512,2048,0,8192,64,8,28672,1,1,39915.519
RTX3090,Llama-70B,True,norm_pre,4,512,2048,0,8192,64,8,28672,1,1,792.576
RTX3090,Llama-70B,True,norm_post,4,512,2048,0,8192,64,8,28672,1,1,742.399
RTX3090,Llama-70B,True,attn,8,128,1024,0,8192,64,8,28672,1,1,5250.048
RTX3090,Llama-70B,True,ffn,8,128,1024,0,8192,64,8,28672,1,1,20368.383
RTX3090,Llama-70B,True,norm_pre,8,128,1024,0,8192,64,8,28672,1,1,435.2
RTX3090,Llama-70B,True,norm_post,8,128,1024,0,8192,64,8,28672,1,1,385.024
RTX3090,Llama-70B,True,attn,8,256,2048,0,8192,64,8,28672,1,1,10088.447
RTX3090,Llama-70B,True,ffn,8,256,2048,0,8192,64,8,28672,1,1,39916.545
RTX3090,Llama-70B,True,norm_pre,8,256,2048,0,8192,64,8,28672,1,1,792.576
RTX3090,Llama-70B,True,norm_post,8,256,2048,0,8192,64,8,28672,1,1,742.399
RTX3090,Llama-70B,True,attn,8,512,4096,0,8192,64,8,28672,1,1,19109.888
RTX3090,Llama-70B,True,ffn,8,512,4096,0,8192,64,8,28672,1,1,80423.934
RTX3090,Llama-70B,True,norm_pre,8,512,4096,0,8192,64,8,28672,1,1,1509.376
RTX3090,Llama-70B,True,norm_post,8,512,4096,0,8192,64,8,28672,1,1,1457.152
RTX3090,Llama-70B,True,attn,16,128,2048,0,8192,64,8,28672,1,1,10102.784
RTX3090,Llama-70B,True,ffn,16,128,2048,0,8192,64,8,28672,1,1,40247.295
RTX3090,Llama-70B,True,norm_pre,16,128,2048,0,8192,64,8,28672,1,1,792.576
RTX3090,Llama-70B,True,norm_post,16,128,2048,0,8192,64,8,28672,1,1,742.399
RTX3090,Llama-70B,True,attn,16,256,4096,0,8192,64,8,28672,1,1,18970.624
RTX3090,Llama-70B,True,ffn,16,256,4096,0,8192,64,8,28672,1,1,80782.333
RTX3090,Llama-70B,True,norm_pre,16,256,4096,0,8192,64,8,28672,1,1,1509.376
RTX3090,Llama-70B,True,norm_post,16,256,4096,0,8192,64,8,28672,1,1,1458.176
RTX3090,Llama-70B,True,attn,2,64,128,0,8192,64,8,28672,1,1,1345.535
RTX3090,Llama-70B,True,ffn,2,64,128,0,8192,64,8,28672,1,1,2914.304
RTX3090,Llama-70B,True,norm_pre,2,64,128,0,8192,64,8,28672,1,1,378.879
RTX3090,Llama-70B,True,norm_post,2,64,128,0,8192,64,8,28672,1,1,203.776
RTX3090,Llama-70B,True,attn,4,64,256,0,8192,64,8,28672,1,1,1602.56
RTX3090,Llama-70B,True,ffn,4,64,256,0,8192,64,8,28672,1,1,5299.2
RTX3090,Llama-70B,True,norm_pre,4,64,256,0,8192,64,8,28672,1,1,379.904
RTX3090,Llama-70B,True,norm_post,4,64,256,0,8192,64,8,28672,1,1,108.543
RTX3090,Llama-70B,True,attn,8,64,512,0,8192,64,8,28672,1,1,2958.336
RTX3090,Llama-70B,True,ffn,8,64,512,0,8192,64,8,28672,1,1,11359.231
RTX3090,Llama-70B,True,norm_pre,8,64,512,0,8192,64,8,28672,1,1,382.975
RTX3090,Llama-70B,True,norm_post,8,64,512,0,8192,64,8,28672,1,1,205.824
RTX3090,Qwen-72B,True,attn,1,128,128,0,8192,64,8,29568,1,1,1246.207
RTX3090,Qwen-72B,True,ffn,1,128,128,0,8192,64,8,29568,1,1,3187.711
RTX3090,Qwen-72B,True,norm_pre,1,128,128,0,8192,64,8,29568,1,1,323.583
RTX3090,Qwen-72B,True,norm_post,1,128,128,0,8192,64,8,29568,1,1,142.335
RTX3090,Qwen-72B,True,attn,1,256,256,0,8192,64,8,29568,1,1,1550.336
RTX3090,Qwen-72B,True,ffn,1,256,256,0,8192,64,8,29568,1,1,5317.632
RTX3090,Qwen-72B,True,norm_pre,1,256,256,0,8192,64,8,29568,1,1,325.632
RTX3090,Qwen-72B,True,norm_post,1,256,256,0,8192,64,8,29568,1,1,108.543
RTX3090,Qwen-72B,True,attn,1,512,512,0,8192,64,8,29568,1,1,2994.175
RTX3090,Qwen-72B,True,ffn,1,512,512,0,8192,64,8,29568,1,1,11404.288
RTX3090,Qwen-72B,True,norm_pre,1,512,512,0,8192,64,8,29568,1,1,328.703
RTX3090,Qwen-72B,True,norm_post,1,512,512,0,8192,64,8,29568,1,1,204.799
RTX3090,Qwen-72B,True,attn,1,768,768,0,8192,64,8,29568,1,1,4368.383
RTX3090,Qwen-72B,True,ffn,1,768,768,0,8192,64,8,29568,1,1,16327.68
RTX3090,Qwen-72B,True,norm_pre,1,768,768,0,8192,64,8,29568,1,1,345.088
RTX3090,Qwen-72B,True,norm_post,1,768,768,0,8192,64,8,29568,1,1,294.912
RTX3090,Qwen-72B,True,attn,1,1024,1024,0,8192,64,8,29568,1,1,5645.311
RTX3090,Qwen-72B,True,ffn,1,1024,1024,0,8192,64,8,29568,1,1,21771.263
RTX3090,Qwen-72B,True,norm_pre,1,1024,1024,0,8192,64,8,29568,1,1,429.055
RTX3090,Qwen-72B,True,norm_post,1,1024,1024,0,8192,64,8,29568,1,1,385.024
RTX3090,Qwen-72B,True,attn,2,128,256,0,8192,64,8,29568,1,1,1561.599
RTX3090,Qwen-72B,True,ffn,2,128,256,0,8192,64,8,29568,1,1,5403.647
RTX3090,Qwen-72B,True,norm_pre,2,128,256,0,8192,64,8,29568,1,1,325.632
RTX3090,Qwen-72B,True,norm_post,2,128,256,0,8192,64,8,29568,1,1,108.543
RTX3090,Qwen-72B,True,attn,2,256,512,0,8192,64,8,29568,1,1,3003.391
RTX3090,Qwen-72B,True,ffn,2,256,512,0,8192,64,8,29568,1,1,11588.607
RTX3090,Qwen-72B,True,norm_pre,2,256,512,0,8192,64,8,29568,1,1,328.703
RTX3090,Qwen-72B,True,norm_post,2,256,512,0,8192,64,8,29568,1,1,205.824
RTX3090,Qwen-72B,True,attn,2,512,1024,0,8192,64,8,29568,1,1,5556.223
RTX3090,Qwen-72B,True,ffn,2,512,1024,0,8192,64,8,29568,1,1,21590.015
RTX3090,Qwen-72B,True,norm_pre,2,512,1024,0,8192,64,8,29568,1,1,429.055
RTX3090,Qwen-72B,True,norm_post,2,512,1024,0,8192,64,8,29568,1,1,384.0
RTX3090,Qwen-72B,True,attn,4,128,512,0,8192,64,8,29568,1,1,2981.888
RTX3090,Qwen-72B,True,ffn,4,128,512,0,8192,64,8,29568,1,1,11589.632
RTX3090,Qwen-72B,True,norm_pre,4,128,512,0,8192,64,8,29568,1,1,326.656
RTX3090,Qwen-72B,True,norm_post,4,128,512,0,8192,64,8,29568,1,1,205.824
RTX3090,Qwen-72B,True,attn,4,256,1024,0,8192,64,8,29568,1,1,5492.735
RTX3090,Qwen-72B,True,ffn,4,256,1024,0,8192,64,8,29568,1,1,21602.304
RTX3090,Qwen-72B,True,norm_pre,4,256,1024,0,8192,64,8,29568,1,1,429.055
RTX3090,Qwen-72B,True,norm_post,4,256,1024,0,8192,64,8,29568,1,1,385.024
RTX3090,Qwen-72B,True,attn,4,512,2048,0,8192,64,8,29568,1,1,10494.976
RTX3090,Qwen-72B,True,ffn,4,512,2048,0,8192,64,8,29568,1,1,41519.104
RTX3090,Qwen-72B,True,norm_pre,4,512,2048,0,8192,64,8,29568,1,1,787.455
RTX3090,Qwen-72B,True,norm_post,4,512,2048,0,8192,64,8,29568,1,1,742.399
RTX3090,Qwen-72B,True,attn,8,128,1024,0,8192,64,8,29568,1,1,5445.631
RTX3090,Qwen-72B,True,ffn,8,128,1024,0,8192,64,8,29568,1,1,21592.063
RTX3090,Qwen-72B,True,norm_pre,8,128,1024,0,8192,64,8,29568,1,1,429.055
RTX3090,Qwen-72B,True,norm_post,8,128,1024,0,8192,64,8,29568,1,1,384.0
RTX3090,Qwen-72B,True,attn,8,256,2048,0,8192,64,8,29568,1,1,10351.615
RTX3090,Qwen-72B,True,ffn,8,256,2048,0,8192,64,8,29568,1,1,41689.086
RTX3090,Qwen-72B,True,norm_pre,8,256,2048,0,8192,64,8,29568,1,1,787.455
RTX3090,Qwen-72B,True,norm_post,8,256,2048,0,8192,64,8,29568,1,1,743.423
RTX3090,Qwen-72B,True,attn,8,512,4096,0,8192,64,8,29568,1,1,19654.655
RTX3090,Qwen-72B,True,ffn,8,512,4096,0,8192,64,8,29568,1,1,84248.573
RTX3090,Qwen-72B,True,norm_pre,8,512,4096,0,8192,64,8,29568,1,1,1502.207
RTX3090,Qwen-72B,True,norm_post,8,512,4096,0,8192,64,8,29568,1,1,1457.152
RTX3090,Qwen-72B,True,attn,16,128,2048,0,8192,64,8,29568,1,1,10299.391
RTX3090,Qwen-72B,True,ffn,16,128,2048,0,8192,64,8,29568,1,1,41854.976
RTX3090,Qwen-72B,True,norm_pre,16,128,2048,0,8192,64,8,29568,1,1,787.455
RTX3090,Qwen-72B,True,norm_post,16,128,2048,0,8192,64,8,29568,1,1,742.399
RTX3090,Qwen-72B,True,attn,16,256,4096,0,8192,64,8,29568,1,1,19437.568
RTX3090,Qwen-72B,True,ffn,16,256,4096,0,8192,64,8,29568,1,1,84331.52
RTX3090,Qwen-72B,True,norm_pre,16,256,4096,0,8192,64,8,29568,1,1,1503.232
RTX3090,Qwen-72B,True,norm_post,16,256,4096,0,8192,64,8,29568,1,1,1457.152
RTX3090,Qwen-72B,True,attn,2,64,128,0,8192,64,8,29568,1,1,1227.776
RTX3090,Qwen-72B,True,ffn,2,64,128,0,8192,64,8,29568,1,1,2994.175
RTX3090,Qwen-72B,True,norm_pre,2,64,128,0,8192,64,8,29568,1,1,324.607
RTX3090,Qwen-72B,True,norm_post,2,64,128,0,8192,64,8,29568,1,1,129.023
RTX3090,Qwen-72B,True,attn,4,64,256,0,8192,64,8,29568,1,1,1566.72
RTX3090,Qwen-72B,True,ffn,4,64,256,0,8192,64,8,29568,1,1,5447.679
RTX3090,Qwen-72B,True,norm_pre,4,64,256,0,8192,64,8,29568,1,1,326.656
RTX3090,Qwen-72B,True,norm_post,4,64,256,0,8192,64,8,29568,1,1,108.543
RTX3090,Qwen-72B,True,attn,8,64,512,0,8192,64,8,29568,1,1,3003.391
RTX3090,Qwen-72B,True,ffn,8,64,512,0,8192,64,8,29568,1,1,11590.656
RTX3090,Qwen-72B,True,norm_pre,8,64,512,0,8192,64,8,29568,1,1,328.703
RTX3090,Qwen-72B,True,norm_post,8,64,512,0,8192,64,8,29568,1,1,205.824
RTX3090,Qwen3.5-9B,False,ffn,1,128,128,0,4096,16,4,12288,1,1,809.984
RTX3090,Qwen3.5-9B,False,norm_pre,1,128,128,0,4096,16,4,12288,1,1,289.792
RTX3090,Qwen3.5-9B,False,norm_post,1,128,128,0,4096,16,4,12288,1,1,281.599
RTX3090,Qwen3.5-9B,False,ffn,1,256,256,0,4096,16,4,12288,1,1,1862.655
RTX3090,Qwen3.5-9B,False,norm_pre,1,256,256,0,4096,16,4,12288,1,1,287.743
RTX3090,Qwen3.5-9B,False,norm_post,1,256,256,0,4096,16,4,12288,1,1,220.159
RTX3090,Qwen3.5-9B,False,ffn,1,512,512,0,4096,16,4,12288,1,1,2388.992
RTX3090,Qwen3.5-9B,False,norm_pre,1,512,512,0,4096,16,4,12288,1,1,377.855
RTX3090,Qwen3.5-9B,False,norm_post,1,512,512,0,4096,16,4,12288,1,1,181.247
RTX3090,Qwen3.5-9B,False,ffn,1,768,768,0,4096,16,4,12288,1,1,3995.647
RTX3090,Qwen3.5-9B,False,norm_pre,1,768,768,0,4096,16,4,12288,1,1,379.904
RTX3090,Qwen3.5-9B,False,norm_post,1,768,768,0,4096,16,4,12288,1,1,181.247
RTX3090,Qwen3.5-9B,False,ffn,1,1024,1024,0,4096,16,4,12288,1,1,4561.92
RTX3090,Qwen3.5-9B,False,norm_pre,1,1024,1024,0,4096,16,4,12288,1,1,386.047
RTX3090,Qwen3.5-9B,False,norm_post,1,1024,1024,0,4096,16,4,12288,1,1,227.328
RTX3090,Qwen3.5-9B,False,ffn,2,128,256,0,4096,16,4,12288,1,1,1897.472
RTX3090,Qwen3.5-9B,False,norm_pre,2,128,256,0,4096,16,4,12288,1,1,294.912
RTX3090,Qwen3.5-9B,False,norm_post,2,128,256,0,4096,16,4,12288,1,1,339.967
RTX3090,Qwen3.5-9B,False,ffn,2,256,512,0,4096,16,4,12288,1,1,2542.592
RTX3090,Qwen3.5-9B,False,norm_pre,2,256,512,0,4096,16,4,12288,1,1,384.0
RTX3090,Qwen3.5-9B,False,norm_post,2,256,512,0,4096,16,4,12288,1,1,193.535
RTX3090,Qwen3.5-9B,False,ffn,2,512,1024,0,4096,16,4,12288,1,1,4557.824
RTX3090,Qwen3.5-9B,False,norm_pre,2,512,1024,0,4096,16,4,12288,1,1,381.951
RTX3090,Qwen3.5-9B,False,norm_post,2,512,1024,0,4096,16,4,12288,1,1,226.303
RTX3090,Qwen3.5-9B,False,ffn,4,128,512,0,4096,16,4,12288,1,1,2371.583
RTX3090,Qwen3.5-9B,False,norm_pre,4,128,512,0,4096,16,4,12288,1,1,376.832
RTX3090,Qwen3.5-9B,False,norm_post,4,128,512,0,4096,16,4,12288,1,1,215.039
RTX3090,Qwen3.5-9B,False,ffn,4,256,1024,0,4096,16,4,12288,1,1,4558.847
RTX3090,Qwen3.5-9B,False,norm_pre,4,256,1024,0,4096,16,4,12288,1,1,385.024
RTX3090,Qwen3.5-9B,False,norm_post,4,256,1024,0,4096,16,4,12288,1,1,225.28
RTX3090,Qwen3.5-9B,False,ffn,4,512,2048,0,4096,16,4,12288,1,1,8659.968
RTX3090,Qwen3.5-9B,False,norm_pre,4,512,2048,0,4096,16,4,12288,1,1,462.848
RTX3090,Qwen3.5-9B,False,norm_post,4,512,2048,0,4096,16,4,12288,1,1,423.936
RTX3090,Qwen3.5-9B,False,ffn,8,128,1024,0,4096,16,4,12288,1,1,4591.616
RTX3090,Qwen3.5-9B,False,norm_pre,8,128,1024,0,4096,16,4,12288,1,1,377.855
RTX3090,Qwen3.5-9B,False,norm_post,8,128,1024,0,4096,16,4,12288,1,1,226.303
RTX3090,Qwen3.5-9B,False,ffn,8,256,2048,0,4096,16,4,12288,1,1,8714.24
RTX3090,Qwen3.5-9B,False,norm_pre,8,256,2048,0,4096,16,4,12288,1,1,462.848
RTX3090,Qwen3.5-9B,False,norm_post,8,256,2048,0,4096,16,4,12288,1,1,423.936
RTX3090,Qwen3.5-9B,False,ffn,8,512,4096,0,4096,16,4,12288,1,1,17636.352
RTX3090,Qwen3.5-9B,False,norm_pre,8,512,4096,0,4096,16,4,12288,1,1,866.303
RTX3090,Qwen3.5-9B,False,norm_post,8,512,4096,0,4096,16,4,12288,1,1,827.391
RTX3090,Qwen3.5-9B,False,ffn,16,128,2048,0,4096,16,4,12288,1,1,8720.383
RTX3090,Qwen3.5-9B,False,norm_pre,16,128,2048,0,4096,16,4,12288,1,1,461.823
RTX3090,Qwen3.5-9B,False,norm_post,16,128,2048,0,4096,16,4,12288,1,1,423.936
RTX3090,Qwen3.5-9B,False,ffn,16,256,4096,0,4096,16,4,12288,1,1,17405.952
RTX3090,Qwen3.5-9B,False,norm_pre,16,256,4096,0,4096,16,4,12288,1,1,866.303
RTX3090,Qwen3.5-9B,False,norm_post,16,256,4096,0,4096,16,4,12288,1,1,827.391
RTX3090,Qwen3.5-9B,False,ffn,2,64,128,0,4096,16,4,12288,1,1,733.183
RTX3090,Qwen3.5-9B,False,norm_pre,2,64,128,0,4096,16,4,12288,1,1,376.832
RTX3090,Qwen3.5-9B,False,norm_post,2,64,128,0,4096,16,4,12288,1,1,366.591
RTX3090,Qwen3.5-9B,False,ffn,4,64,256,0,4096,16,4,12288,1,1,1893.375
RTX3090,Qwen3.5-9B,False,norm_pre,4,64,256,0,4096,16,4,12288,1,1,375.808
RTX3090,Qwen3.5-9B,False,norm_post,4,64,256,0,4096,16,4,12288,1,1,334.847
RTX3090,Qwen3.5-9B,False,ffn,8,64,512,0,4096,16,4,12288,1,1,2391.04
RTX3090,Qwen3.5-9B,False,norm_pre,8,64,512,0,4096,16,4,12288,1,1,387.071
RTX3090,Qwen3.5-9B,False,norm_post,8,64,512,0,4096,16,4,12288,1,1,223.232
RTX3090,gpt-oss-20b,False,attn,1,128,128,0,2880,64,8,2880,32,4,1673.215
RTX3090,gpt-oss-20b,False,ffn,1,128,128,0,2880,64,8,2880,32,4,4344.831
RTX3090,gpt-oss-20b,False,norm_pre,1,128,128,0,2880,64,8,2880,32,4,333.824
RTX3090,gpt-oss-20b,False,norm_post,1,128,128,0,2880,64,8,2880,32,4,325.632
RTX3090,gpt-oss-20b,False,attn,1,256,256,0,2880,64,8,2880,32,4,1692.672
RTX3090,gpt-oss-20b,False,ffn,1,256,256,0,2880,64,8,2880,32,4,4489.215
RTX3090,gpt-oss-20b,False,norm_pre,1,256,256,0,2880,64,8,2880,32,4,333.824
RTX3090,gpt-oss-20b,False,norm_post,1,256,256,0,2880,64,8,2880,32,4,327.679
RTX3090,gpt-oss-20b,False,attn,1,512,512,0,2880,64,8,2880,32,4,2085.887
RTX3090,gpt-oss-20b,False,ffn,1,512,512,0,2880,64,8,2880,32,4,5028.863
RTX3090,gpt-oss-20b,False,norm_pre,1,512,512,0,2880,64,8,2880,32,4,334.847
RTX3090,gpt-oss-20b,False,norm_post,1,512,512,0,2880,64,8,2880,32,4,86.015
RTX3090,gpt-oss-20b,False,attn,1,768,768,0,2880,64,8,2880,32,4,2918.4
RTX3090,gpt-oss-20b,False,ffn,1,768,768,0,2880,64,8,2880,32,4,5515.264
RTX3090,gpt-oss-20b,False,norm_pre,1,768,768,0,2880,64,8,2880,32,4,336.896
RTX3090,gpt-oss-20b,False,norm_post,1,768,768,0,2880,64,8,2880,32,4,125.952
RTX3090,gpt-oss-20b,False,attn,1,1024,1024,0,2880,64,8,2880,32,4,4602.88
RTX3090,gpt-oss-20b,False,ffn,1,1024,1024,0,2880,64,8,2880,32,4,7087.103
RTX3090,gpt-oss-20b,False,norm_pre,1,1024,1024,0,2880,64,8,2880,32,4,339.967
RTX3090,gpt-oss-20b,False,norm_post,1,1024,1024,0,2880,64,8,2880,32,4,160.768
RTX3090,gpt-oss-20b,False,attn,2,128,256,0,2880,64,8,2880,32,4,1701.887
RTX3090,gpt-oss-20b,False,ffn,2,128,256,0,2880,64,8,2880,32,4,4509.696
